sourceIPAddress,if_anomaly,if_score,lof_anomaly,lof_score,final_anomaly,risk_score
161.126,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.159,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.2,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.201,1,0.11182426120192063,1,-1.5571092894418996,0,0.13928138877674606
161.211,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.218,1,0.15791805272509146,1,-1.7675445708470108,0,0.10678239806217198
161.251,1,0.16624854131060007,1,-1.0,0,0.4222850222042794
161.252,1,0.14457649195129763,1,-7.964678872982944,0,0.035324989907145735
161.253,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.255,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.6,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
161.61,1,0.1411533872778426,1,-1.070513837235386,0,0.34800161485668146
161.66,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
161.78,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
162.0,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
162.111,1,0.06495213571594027,1,-1.2488771698826135,0,0.23375050464271294
162.142,1,0.09718501111732814,-1,-176805.6293874867,1,0.5072668550666128
162.197,1,0.18943249111973065,1,-1.7403078119465323,0,0.11001211142511101
162.199,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
162.254,1,0.08909337120110239,1,-1.0,0,0.4222850222042794
162.255,1,0.17336640389158442,1,-1.1324452858974372,0,0.29895034315704483
162.26,1,0.1624999672112341,-1,-47.1799193273065,1,0.5220024222850222
162.28,1,0.19174737724544422,1,-5.468677596388268,0,0.04097698829228905
162.29,1,0.19707907063573615,-1,-413488.5786485498,1,0.505853855470327
162.53,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
162.57,-1,-0.012627379883746181,1,-1.499185166087948,1,0.64715381509891
162.68,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
162.71,1,0.16883230517757658,1,-1.6169674313620468,0,0.1285829632620105
162.8,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
162.80,1,0.18409379784374008,1,-1.1098847292104437,0,0.31449333871618895
162.86,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.102,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
163.146,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.163,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.185,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.186,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.194,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.21,-1,-0.07906819421262556,1,-0.9903662390147229,1,0.948526443278159
163.213,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.215,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.222,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.227,1,0.07615946599188256,1,-1.0647460937337931,0,0.3548647557529269
163.23,-1,-0.08525522552620712,1,-2.8046466042904545,1,0.5666128381106177
163.250,1,0.19356051065655616,1,-0.9787548279262358,0,0.47295115058538556
163.251,1,0.08871668606181332,1,-1.3900301914159887,0,0.17359709325797335
163.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.253,-1,-0.155754857090186,1,-0.9778531091339436,1,0.9747678643520388
163.254,1,0.22754241692896576,1,-1.0,0,0.4222850222042794
163.29,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.3,1,0.14755297396537048,1,-1.0,0,0.4222850222042794
163.33,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.56,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
163.68,1,0.15996462341724954,1,-1.1120076061415793,0,0.31267662494953574
164.13,1,0.19356051065655616,1,-0.9787548279262358,0,0.47295115058538556
164.172,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
164.18,1,0.20956978458816816,1,-1.0874999537093033,0,0.329430763019782
164.200,1,0.06405540637503726,1,-0.9859375052196135,0,0.46144529672991524
164.205,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
164.224,1,0.000911262810787794,1,-1.4915616123382782,0,0.1483649576100121
164.236,1,0.16793062915573964,-1,-21.74256713243273,1,0.5264432781590633
164.251,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
164.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
164.27,1,0.20346613135249642,1,-1.0021203400078744,0,0.41844973758578924
164.4,1,0.179280992571262,1,-1.0,0,0.4222850222042794
165.149,1,0.12663488283217955,1,-1.132523868663824,0,0.2987484860718611
165.174,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.175,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.183,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.188,1,0.20405278022642565,1,-1.0011655093567073,0,0.42026645135244245
165.193,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.2,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.215,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.224,1,0.17645936070738188,1,-1.047765938432167,0,0.37000403714170366
165.233,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.236,1,0.20634417900238505,1,-0.935914297093283,0,0.49838514331853045
165.241,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.25,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.250,1,0.1794663683330608,1,-1.0106195619037317,0,0.4091643116673395
165.251,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
165.254,1,0.17210135126416032,1,-0.9805441589088026,0,0.4701251513928139
165.255,1,0.16419688470863664,1,-3.692971914576087,0,0.0540976988292289
165.35,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.8,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
165.9,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.1,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.140,-1,-0.017102228189002755,1,-1.2982108261223448,1,0.7093257973354865
166.16,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.171,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.174,1,0.0992528647639056,1,-1.160123838839001,0,0.2819943480016149
166.196,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.2,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
166.20,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.218,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
166.250,1,0.16188114199784676,1,-1.0203124654473057,0,0.39685102947113443
166.251,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
166.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.253,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.254,1,0.04139916217749218,1,-1.3160874316436457,0,0.2004440855874041
166.255,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
166.3,1,0.16408332083067861,1,-1.1623342220040307,0,0.28037949132014534
166.4,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
166.52,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
166.58,1,0.16919161056623438,1,-1.0272348938198113,0,0.38857488897860315
166.6,1,0.10576017789946685,1,-0.9987464762058564,0,0.4257165926524021
167.112,1,0.20914032331833854,1,-1.3281156758221477,0,0.19519580137262818
167.157,1,0.2088957868215875,1,-1.0299999587351591,0,0.3861526039563989
167.171,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
167.200,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
167.210,1,0.13708773457438356,1,-0.9924128686515635,0,0.44247073072264836
167.223,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
167.23,1,0.17394232924275982,1,-1.0,0,0.4222850222042794
167.231,1,0.0322058259035386,-1,-235.23512762353425,1,0.5139281388776746
167.234,1,0.17459102828798073,1,-0.9941419934932314,0,0.43802987484860717
167.245,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
167.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
167.254,1,0.16615443937601043,-1,-673395.5407579173,1,0.5050464271295922
167.3,1,0.1422614556843646,1,-1.1317213988325312,0,0.2991522002422285
167.40,1,0.19356051065655616,1,-0.9787548279262358,0,0.47295115058538556
167.5,1,0.11120592462249301,1,-1.1355659239234868,0,0.29632620104965685
167.50,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
167.7,1,0.1783256377780218,1,-2.6616390857845307,0,0.06923698021800564
168.10,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.118,1,0.15888924786774822,1,-0.9571002063271138,0,0.49313685910375454
168.12,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.120,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.125,1,0.041720577249985014,1,-0.9901960807146286,0,0.44893015744852643
168.143,1,0.14715881202011133,1,-1.2176982914065455,0,0.24747678643520385
168.173,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
168.184,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.2,1,0.1589663381740462,1,-2.181610825414917,0,0.0843762616067824
168.209,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
168.214,1,0.209791072287958,1,-0.909176521546808,0,0.5
168.22,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.240,1,0.10867472641210557,1,-1.089999946551961,0,0.3272103350827614
168.242,1,0.08524547729830423,1,-1.6552509707766074,0,0.12272910779168347
168.247,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.248,1,0.2083567037119518,1,-0.9833333450897023,0,0.46628986677432377
168.251,1,0.19440308175319337,1,-1.2401495859424687,0,0.23738393217601936
168.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.255,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
168.29,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.3,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.32,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
168.41,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
168.6,1,0.06405540637503726,1,-0.9859375052196135,0,0.46144529672991524
168.86,1,0.20372418095747458,-1,-17.1304852998231,1,0.5282599919257166
168.88,1,0.20932264269965395,1,-1.2749997910308983,0,0.22143722244650785
168.9,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
169.156,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
169.16,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
169.175,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
169.21,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
169.232,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
169.251,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
169.254,1,0.17669724232892015,1,-0.993092127689762,0,0.4414614452967299
169.255,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
169.3,1,0.16903187870435082,1,-5.240490137672211,0,0.04218813080339119
169.5,1,0.17570216338067146,1,-2.3846918012089624,0,0.07751312071053694
169.55,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
169.56,1,0.03490848102965105,1,-0.9901960807146286,0,0.44893015744852643
169.75,1,0.1765144786750032,1,-1.0676649880036195,0,0.3514331853048042
169.78,1,0.174689981509076,1,-0.9999985468140297,0,0.42268873637464677
169.83,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
169.86,1,0.11533281506343868,1,-1.0,0,0.4222850222042794
169.93,1,0.16472235564101767,1,-1.1487481051745323,0,0.28805006055712556
169.99,1,0.10950617364671505,1,-1.078816512737304,0,0.3393217601937828
17.1,-1,-0.01951199535906256,1,-1.0626090366380865,1,0.8570851836899476
17.10,1,0.04069815063878346,1,-1.0482700784410162,0,0.3693984658861526
17.129,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.141,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.145,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.149,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.151,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.165,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.168,1,0.19323052149319886,1,-0.9527861626454195,0,0.49535728704077514
17.182,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.190,1,0.10862275280939804,1,-1.1268970856877416,0,0.30258377069035125
17.197,1,0.17645936070738188,1,-0.9657200489133405,0,0.48869600322971335
17.216,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
17.227,1,0.1937365964415187,1,-0.9986734944908525,0,0.42612030682276947
17.232,1,0.14556639626336904,1,-1.132663984467845,0,0.29854662898667744
17.233,1,0.20572836078534745,-1,-14298580.87070933,1,0.5026241421073879
17.251,1,0.120467790139766,1,-0.9464828363982518,0,0.49677028663706096
17.35,1,0.17540728183526194,1,-0.9954323315757156,0,0.43358901897456603
17.52,1,0.15236182975704998,1,-1.3009994738055917,0,0.20730722648364958
170.143,1,0.19690359033002813,1,-1.0,0,0.4222850222042794
170.199,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
170.212,1,0.10356707694452466,1,-0.9924435128911975,0,0.4422688736374647
170.247,1,0.1775662473258841,1,-0.968203101973773,0,0.48687928946306014
170.251,1,0.13677330150143213,1,-1.4601234571559063,0,0.15542995559144124
170.255,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
170.3,1,0.17624304622451692,1,-0.9954298518970995,0,0.4339927331449334
171.104,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
171.117,1,0.19357089166035196,1,-1.0425596562490798,0,0.37464675010092857
171.147,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
171.170,1,0.08591319681728832,1,-1.7620131853921133,0,0.10779168348809043
171.2,1,0.031124076760821517,1,-1.3857578849851626,0,0.17480823576907548
171.229,1,0.18213450227390848,1,-0.9897455416261526,0,0.45074687121517965
171.248,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
171.251,1,0.10451246475830955,1,-1.0722040577893783,0,0.34537747274929353
171.252,1,0.08322422513222882,1,-0.9904381688864786,0,0.44731530076705694
171.45,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
171.5,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
171.61,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
171.63,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
171.64,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
171.80,1,0.09300239697021562,1,-3.647452340174098,0,0.05510698425514735
172.101,1,0.1102286936741268,1,-0.9764473403845004,0,0.4761808639483246
172.122,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.147,1,0.16553675710340965,-1,-174.59685430134164,1,0.5159467097295115
172.159,1,0.17645936070738188,1,-1.0767085333731579,0,0.34214775938635444
172.178,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.2,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.204,1,0.12641771301024568,1,-1.1158425135292827,0,0.3102543399273315
172.208,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.211,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.22,1,0.174689981509076,1,-0.9999985468140297,0,0.42268873637464677
172.230,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.240,1,0.19503947282972756,1,-3.6664797621025436,0,0.05470327008477997
172.249,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
172.250,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
172.253,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
172.254,1,0.14963450693963942,1,-1.0713289331386475,0,0.34658861526039564
172.255,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
173.0,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
173.114,1,0.12169145770960788,1,-1.788285787210419,0,0.10496568429551877
173.130,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
173.146,1,0.16687726585064078,-1,-257450434.5975327,1,0.5012111425111021
173.155,1,0.12945394937273452,1,-0.9984768317495542,0,0.4267258780783206
173.187,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
173.215,-1,-0.0027575322663888624,1,-1.8457067763656152,1,0.6013322567622124
173.223,1,0.16363625459863135,1,-0.9915902401384967,0,0.4440855874041179
173.229,1,0.1437136960734532,1,-1.0669455108768386,0,0.352240613645539
173.242,1,0.1768883448933521,1,-1.5429468881016186,0,0.14190553088413402
173.250,1,0.18707871091407274,1,-2.5040956607663207,0,0.07367783609204683
173.251,1,0.18232774247449907,1,-0.9860728694980221,0,0.46043601130399675
173.255,1,0.1666464801397935,1,-1.092134639695536,0,0.3255954784012919
173.62,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
173.65,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
173.7,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
174.1,1,0.14943513855102125,1,-1.3404515332310454,0,0.18954380298748486
174.108,1,0.16337845704942144,1,-2.367972227522572,0,0.078118691966088
174.114,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
174.118,-1,-0.0027494208241715112,1,-0.973527035654641,1,0.9810254339927331
174.123,1,0.17700120142977088,1,-1.9765747304392438,0,0.09345983044004844
174.137,1,0.2102280592877221,1,-1.0629999459113004,0,0.35668146951958013
174.231,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
174.238,1,0.20256430374519696,1,-1.3295947468420697,0,0.19418651594670971
174.250,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
174.251,1,0.055473222023213364,1,-1.2012006078467743,0,0.25676221235365365
174.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
174.253,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
174.254,1,0.18232774247449907,1,-0.9860728694980221,0,0.46043601130399675
174.35,1,0.16543464603549785,1,-0.993849819216256,0,0.43883730318934194
174.9,1,0.19657027374032715,1,-3.893078826315926,0,0.05187727089220831
175.105,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.12,1,0.20384143878241134,1,-0.9976100595761768,0,0.4275333064190553
175.124,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.14,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.143,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.159,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.164,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.204,1,0.07621755790047552,1,-1.1590060022948072,0,0.28280177634234965
175.229,1,0.13821305976222203,1,-1.276473347289501,0,0.2206297941057731
175.235,1,0.13797336655433246,1,-1.6956241174790645,0,0.11546225272507064
175.241,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.254,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
175.4,1,0.179280992571262,1,-1.0,0,0.4222850222042794
175.82,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
175.83,1,0.1064251228986487,1,-1.0,0,0.4222850222042794
176.103,1,0.10950766612709584,1,-1.0817237600580196,0,0.3362939039160275
176.129,1,0.06405540637503726,1,-0.9859375052196135,0,0.46144529672991524
176.163,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
176.207,1,0.12922888121905146,1,-1.0413557114971732,0,0.3752523213564796
176.251,1,0.19041300871643607,1,-1.0632524228164861,0,0.35627775534921274
176.253,1,0.07716481571846079,1,-1.0,0,0.4222850222042794
176.255,1,0.14660351493958945,1,-1.2825578924651566,0,0.21699636657246668
176.3,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
176.30,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
176.31,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
176.6,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
176.68,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
176.8,1,0.1586208401083659,1,-0.9941419934932313,0,0.4382317319337909
176.97,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
177.0,1,0.16581008931682206,1,-1.7700928720374882,0,0.10658054097698828
177.117,1,0.19690359033002813,1,-1.0,0,0.4222850222042794
177.13,1,0.19690359033002813,1,-1.0,0,0.4222850222042794
177.2,1,0.12429317098046555,1,-1.1766234513021843,0,0.27028663706096084
177.202,1,0.01767358364847338,1,-1.0253726919669441,0,0.3916027452563585
177.213,1,0.21164072338535617,1,-1.0,0,0.4222850222042794
177.219,1,0.135011788567595,1,-5.163175162545761,0,0.04259184497375857
177.223,1,0.16612625480479215,-1,-886045.8113897493,1,0.5040371417036738
177.226,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
177.227,1,0.045150279765227896,1,-1.3851074729389503,0,0.17521194993944286
177.233,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
177.251,1,0.11912757187227246,1,-1.6062140793215645,0,0.1306015341138474
177.253,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
177.254,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
177.5,1,0.15832380793760908,1,-1.100477458873249,0,0.3199434800161486
177.57,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
177.6,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
177.7,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
177.71,1,0.16762241802465416,-1,-1264093.2130682347,1,0.5030278562777554
177.8,1,0.20522278886158923,1,-1.0,0,0.4222850222042794
178.113,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
178.132,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
178.155,1,0.13209597164090725,1,-1.354089453329133,0,0.18530480419862735
178.182,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
178.188,1,0.07560765673719133,1,-1.8814742093064325,0,0.09951554299555913
178.199,1,0.16501471657212824,1,-1.3986369626994655,0,0.1707710940654017
178.224,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
178.225,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
178.241,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
178.245,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
178.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
178.253,1,0.11263664852598615,1,-0.9888581753451783,0,0.45296729915220024
178.255,1,0.11715874439684792,-1,-168386.36727365613,1,0.5074687121517966
178.3,1,0.20522278886158923,1,-1.024838675088375,0,0.3920064594267259
178.57,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
178.6,-1,-0.007430808398040889,1,-1.1876066100596028,1,0.7632216390795317
178.69,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
178.7,1,0.17353769898132215,1,-1.0616001447214072,0,0.3582963262010497
178.9,1,0.1794663683330608,1,-1.010636380044073,0,0.40876059749697213
179.0,-1,-0.23060393210577368,1,-0.9933949168705951,1,0.9400484457004441
179.1,1,0.09803101308949513,1,-2.1229005823652,0,0.08700040371417037
179.116,1,0.17310185351601826,1,-0.9713851042203651,0,0.48465886152603954
179.124,1,0.01801970025997046,1,-1.0346877314474785,0,0.3821154622527251
179.136,1,0.158411173967704,1,-3.0039239188659663,0,0.06297941057731125
179.152,1,0.1792400866060736,-1,-590697.5409264995,1,0.5054501412999596
179.17,1,0.13888928342039736,1,-1.0891029356326354,0,0.3278159063383125
179.198,1,0.14023940376454586,1,-1.813720278215083,0,0.10294711344368186
179.2,1,0.19891619994372128,1,-2.4773016968520536,0,0.0740815502624142
179.229,1,0.12461781624165275,1,-1.0,0,0.4222850222042794
179.253,1,0.1695810920611825,-1,-91559.16773235548,1,0.5080742834073476
179.255,1,0.15477814038372495,1,-1.0808267219954644,0,0.3371013322567622
179.3,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
179.47,1,0.1994134015588988,1,-4.19692902864418,0,0.04925312878482034
179.5,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
179.6,1,0.09745905048598708,1,-1.6235486538133752,0,0.12757367783609203
179.68,1,0.18507177161561206,1,-1.0934562966591526,0,0.3251917642309245
179.75,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
179.8,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
179.83,1,0.16684766117495076,1,-1.0373053171770623,0,0.3778764634638676
18.103,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.116,1,0.09857354849501354,1,-1.1338917063073435,0,0.2979410577311264
18.162,1,0.1490204387076744,1,-1.9157185869996425,0,0.09729511505853855
18.169,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.188,1,0.1660994304861303,-1,-1347413981.8079708,1,0.5002018570851837
18.210,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.211,1,0.19711331096385787,1,-1.1314053189838935,0,0.2995559144125959
18.214,1,0.209791072287958,1,-1.0374999587351503,0,0.3774727492935002
18.223,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.226,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
18.233,1,0.08912547571498647,1,-1.0152216845096789,0,0.40310859911182884
18.235,1,0.1463181038141465,1,-0.9945454562243803,0,0.43621316108195396
18.236,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.245,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
18.249,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.252,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.255,1,0.03490848102965105,1,-0.9901960807146286,0,0.44893015744852643
18.30,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.4,1,0.17523492076185354,1,-3.4565737116046393,0,0.05651998385143318
18.40,1,0.209791072287958,1,-0.909176521546808,0,0.5
18.45,1,0.12376954003934731,1,-1.0,0,0.4222850222042794
18.6,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
18.61,1,0.09603168125322414,1,-1.159332923578698,0,0.28239806217198227
18.70,1,0.08873176699445207,1,-1.0499584700665294,0,0.3677836092046831
18.73,1,0.23582582875713703,1,-1.0,0,0.4222850222042794
18.77,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
18.80,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
180.0,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
180.164,1,0.1751991087475357,1,-1.1913662025847311,0,0.2612030682276948
180.219,1,0.179280992571262,1,-1.0,0,0.4222850222042794
180.243,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
180.246,1,0.179280992571262,1,-1.0,0,0.4222850222042794
180.251,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
180.255,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
180.72,1,0.15188322736784576,1,-1.0916255693208927,0,0.32599919257165927
180.9,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.0,1,0.1105735198131591,1,-1.029555058476851,0,0.3871618893823173
181.1,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.11,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.137,1,0.05481085871602065,1,-0.9912023478681743,0,0.4457004440855874
181.154,1,0.11408701401248672,1,-1.194705218562406,0,0.26039563988696
181.157,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.186,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.20,-1,-0.02892294099583481,1,-1.0113863068715738,1,0.9071457408155026
181.201,1,0.2099963776356808,1,-1.0,0,0.4222850222042794
181.203,1,0.179280992571262,1,-1.0,0,0.4222850222042794
181.21,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.213,1,0.24449077639686662,1,-1.0,0,0.4222850222042794
181.24,-1,-0.01352171323641227,1,-1.9330369783441874,1,0.5964876867178038
181.4,1,0.15800233849947404,1,-0.9692972270329289,0,0.4862737182075091
181.47,1,0.20252104562873585,1,-1.0060643815084933,0,0.413403310456197
181.5,1,0.15271223312063392,1,-0.9944931526072691,0,0.4374243035930561
